muni_id,muni_name_first,precip_mean_mean,precip_mean_std,precip_min_mean,precip_max_mean,precip_std_mean,precip_anomaly_mean_mean,precip_anomaly_mean_std,precip_anomaly_min_mean,precip_anomaly_max_mean,precip_anomaly_std_mean,soil_mean_mean,soil_mean_std,soil_min_mean,soil_max_mean,soil_std_mean,soil_anomaly_mean_mean,soil_anomaly_mean_std,soil_anomaly_min_mean,soil_anomaly_max_mean,soil_anomaly_std_mean,mean_distance_to_others_first,min_distance_to_others_first,max_distance_to_others_first,centroid_lon,centroid_lat,cluster,cluster_pca,cluster_spatial,cluster_hierarchical,cluster_gmm,cluster_dbscan,cluster_agglom_spatial,muni_norm,cluster_aligned
70,Campina das Missões,5.0934763,12.066351,4.146789,6.189538,0.7190572,-1.7359548e-08,11.850604,-1.2659036,1.3683665,0.9054803,0.4187007,0.059771344,0.4154012,0.42200026,0.0032995387,-0.0018385585,0.055073664,-0.0051114913,0.0014343743,0.0032729327,2.712835259898895,0.1183081898658031,5.864396816046934,-54.83410459851641,-27.962997358818157,6,7,1,0,1,0,3,campina das missões,8
71,Campinas do Sul,5.178991,11.431234,3.967272,6.6196795,0.89859194,-5.1231837e-09,11.234508,-1.6007171,1.7627715,1.1052309,0.4340307,0.048431322,0.43098778,0.43707362,0.0030429463,-0.0006993603,0.04675216,-0.003633077,0.0022343565,0.0029337166,1.8700300131077456,0.1097456025528016,5.9642919421267075,-52.65745919626445,-27.736259501133663,1,3,4,5,1,0,7,campinas do sul,7
72,Campo Bom,4.340683,9.808742,4.006283,4.675083,0.33440018,-1.632221e-08,9.643465,-0.43885618,0.43885618,0.43885618,0.43994102,0.044092078,0.43994102,0.43994102,0.0,0.0005345639,0.041486252,0.0005345639,0.0005345639,0.0,2.111774679121529,0.0620642043640995,6.304961629595291,-51.04853526836749,-29.67268940037631,9,1,8,1,7,-1,4,campo bom,5
73,Campo Novo,5.275427,11.83164,4.220117,6.494184,0.7998059,3.51425e-09,11.609835,-1.4063588,1.5243709,0.9998757,0.4250115,0.05505016,0.42215356,0.42786938,0.0028578928,-0.0013532665,0.052049413,-0.004046824,0.0013402905,0.0026935572,2.193413352774173,0.1199570861719419,5.998365384170831,-53.82460504102591,-27.66832834909488,6,7,1,0,1,0,3,campo novo,3
74,Campos Borges,4.9729214,11.079276,3.8584127,6.279139,0.8405343,7.621265e-09,10.8901,-1.4789004,1.6261818,1.0490001,0.43044814,0.05189086,0.42439923,0.43649703,0.006048906,-0.0011396711,0.04753995,-0.0053327465,0.0030534044,0.0041930755,1.645696390091413,0.1224506973273673,4.760179228237463,-53.057726307263664,-28.905614075797764,1,3,3,0,5,0,7,campos borges,0
75,Candelária,4.7969313,10.739781,2.9639287,7.3696218,1.1999197,-2.0196353e-08,10.547428,-2.5841417,3.0629482,1.4732426,0.42885628,0.05291412,0.4127471,0.44466498,0.010386306,-0.0006591771,0.048959084,-0.014020533,0.012029988,0.008416777,1.77165971101445,0.1701000652780862,4.544551739779611,-52.81316894754521,-29.70049889017925,0,0,3,2,3,-1,2,candelária,0
76,Cândido Godói,5.185872,12.253637,4.1029706,6.453902,0.7903523,-3.8106327e-09,12.032216,-1.4643064,1.5930593,0.99516004,0.41735208,0.060889963,0.4147252,0.41997895,0.0026268493,-0.0017398878,0.056359433,-0.004125128,0.00064535224,0.00238524,2.635710636110626,0.1183081898658031,5.866217882863655,-54.71947779870485,-27.933713838635608,6,7,1,0,1,0,3,cândido godói,8
77,Candiota,4.1253676,9.925227,2.492417,6.5257683,1.1029652,5.588928e-09,9.757651,-2.3227324,2.8974693,1.3702341,0.33706397,0.07475762,0.31314364,0.36867332,0.019277966,-0.00045936045,0.06287593,-0.011651822,0.010397382,0.0071878755,3.2018614020400085,0.1790288302708417,4.771031211270927,-53.74571959411208,-31.55443476055091,2,2,5,2,2,-1,0,candiota,2
78,Canela,5.1609664,11.148977,3.7535083,6.8908024,1.0562038,-1.1897642e-08,10.95362,-1.8884926,2.1219907,1.3093953,0.4567624,0.02850195,0.4567624,0.4567624,0.0,0.00017041583,0.028083337,0.00017041583,0.00017041583,0.0,2.231127501045261,0.1265594142848322,6.608748770750532,-50.77515039600089,-29.351368333478103,8,8,6,5,5,-1,5,canela,1
79,Canguçu,4.4171352,9.986576,1.8743705,8.918113,1.6665585,-4.3970466e-08,9.8189535,-3.65897,5.2050114,1.9986627,0.34967235,0.06579485,0.310957,0.42067015,0.033068832,0.0005699997,0.05703323,-0.019565685,0.018863684,0.010280809,2.7013934877793657,0.3517190590276982,4.7860163728191205,-52.66951762393076,-31.217404733988538,2,2,5,6,6,-1,0,canguçu,2
80,Canoas,3.9993265,9.111927,3.3259933,4.762154,0.5381482,-1.44168935e-08,8.952841,-0.91722286,0.97952074,0.6935676,0.42560175,0.053110477,0.42560175,0.42560175,0.0,0.0014503152,0.04782131,0.0014503152,0.0014503152,0.0,2.1304674010033513,0.0605405555396499,6.160294185184575,-51.17964922098978,-29.912220615203765,3,1,0,9,7,-1,4,canoas,6
81,Canudos do Vale,5.07104,11.174083,4.477054,5.703226,0.53744286,2.8791447e-09,10.992421,-0.79325855,0.81066865,0.69807786,0.44491014,0.039360426,0.44491014,0.44491014,0.0,9.46084e-05,0.038293075,9.46084e-05,9.46084e-05,0.0,1.6107792050916898,0.0687156557688075,5.1673268535974515,-52.234153426208266,-29.32700684220518,9,1,8,1,7,0,4,canudos do vale,5
82,Capão Bonito do Sul,5.081704,10.998864,3.2928786,7.469601,1.2244246,-2.4197517e-08,10.799698,-2.4274342,2.8760846,1.4940777,0.43862614,0.043296006,0.43294472,0.44391337,0.004254447,-0.00023497961,0.041763615,-0.0057654944,0.0050677103,0.004200381,2.015679485991552,0.1347022138768596,6.273152330350207,-51.389165585153634,-28.152387437581197,8,8,6,5,3,-1,5,capão bonito do sul,7
83,Capão da Canoa,4.2672086,9.501507,3.4619908,5.1416755,0.689107,3.387229e-09,9.359658,-1.0864425,1.1279114,0.8920524,0.21636017,0.07045176,0.21636017,0.21636017,0.0,0.0024431874,0.0662989,0.0024431874,0.0024431874,0.0,2.9150223870328236,0.1024333156224546,7.350636011106988,-49.99980815912143,-29.67976136117915,5,4,7,4,4,-1,1,capão da canoa,9
84,Capão do Cipó,5.200178,12.056938,3.2926638,7.845484,1.213547,3.03157e-08,11.8448715,-2.6157115,3.1741784,1.4843189,0.40680605,0.060022153,0.37258738,0.42968532,0.021873387,-0.001924777,0.053755928,-0.014930252,0.009611836,0.007962003,2.4262606059773724,0.271904096304967,4.83680204369453,-54.582398883705075,-28.959292625585064,0,9,9,3,2,-1,2,capão do cipó,8
85,Capão do Leão,4.06758,9.700842,2.6311097,6.024666,0.96078134,7.00733e-09,9.537588,-2.0268724,2.406298,1.2042761,0.41177467,0.061110467,0.3994596,0.42412654,0.008014389,0.0005787274,0.052720618,-0.008595622,0.009455136,0.006018868,3.202540311763366,0.2200393492019002,5.083454058284359,-52.53817794235043,-31.833370978754814,3,5,5,2,0,-1,9,capão do leão,2
86,Capivari do Sul,3.9251986,9.039615,2.7591965,5.401773,0.8434831,5.694779e-09,8.884298,-1.6123077,1.8438246,1.0637031,0.37764686,0.0579112,0.28868225,0.42096955,0.053026646,0.0016252194,0.051745206,-0.005429565,0.008772343,0.005508704,2.660424821150673,0.2310632489693249,6.823483227060443,-50.51183643344501,-30.13484399073381,3,5,0,2,0,-1,1,capivari do sul,9
87,Capela de Santana,4.362142,9.742768,3.4695373,5.3546724,0.69838375,2.1699435e-08,9.57031,-1.1847696,1.2633564,0.88453376,0.43040168,0.051809657,0.42649376,0.4343095,0.003907862,0.000618114,0.048109837,-0.0026813012,0.0039175292,0.0032994153,1.955913953586389,0.108793284208949,5.994516359006187,-51.35735655626026,-29.70592294599921,3,5,0,9,0,-1,9,capela de santana,5
88,Capitão,4.8753185,10.756065,4.2760754,5.487742,0.53428984,-1.058509e-08,10.579944,-0.77820325,0.8004752,0.6896958,0.43618676,0.045485843,0.43618676,0.43618676,0.0,0.0003661534,0.04343925,0.0003661534,0.0003661534,0.0,1.6307194907934897,0.0795731986556335,5.420948906288198,-51.98432138636573,-29.283199913501203,9,1,8,1,7,0,4,capitão,5
89,Carazinho,5.214287,11.578335,3.4200792,7.5760674,1.1930579,3.598931e-08,11.381817,-2.4051864,2.8363664,1.4471799,0.43359622,0.04802952,0.42511863,0.44191033,0.0056856032,-0.00075120025,0.0457378,-0.009158961,0.0072915144,0.005551738,1.6724713887226663,0.1543294568721058,5.402644860800867,-52.86360884290522,-28.277871024314987,0,0,4,3,3,-1,2,carazinho,7
90,Caraá,4.6015706,10.121095,3.2560384,6.320572,1.0137165,1.5242531e-09,9.960721,-1.8829699,2.1251698,1.2771721,0.4107126,0.030990176,0.40797436,0.41345084,0.0027382406,0.0009499084,0.03042819,-0.0015192213,0.0034190381,0.0024691296,2.653190951090808,0.1617425633089887,7.0038019589028595,-50.341769170677225,-29.772195105445572,8,8,6,5,0,-1,5,caraá,9
91,Carlos Barbosa,5.1036067,11.249753,3.85863,6.5159273,0.93144,1.5496573e-08,11.056994,-1.6292576,1.7783203,1.1635818,0.44964114,0.033428356,0.4471252,0.4521571,0.0025159642,0.0006903906,0.032656733,-0.001506955,0.002887736,0.0021973455,1.7869671333765105,0.0653950551277213,5.889383866999015,-51.504654954635306,-29.321655967803252,8,8,8,5,5,0,4,carlos barbosa,5
92,Carlos Gomes,5.0879107,11.323098,4.4176607,5.8008695,0.61258423,1.287147e-08,11.124169,-0.8698505,0.9001043,0.7750021,0.42495883,0.055466916,0.42495883,0.42495883,0.0,-0.0008461642,0.053110436,-0.0008461642,-0.0008461642,0.0,2.0006410596253863,0.1021506712887256,6.130292910258314,-51.92976025724258,-27.70432049492567,6,7,4,0,1,0,7,carlos gomes,7
93,Casca,5.1862636,11.47647,4.008859,6.5775685,0.89668703,-1.7338378e-08,11.280424,-1.5559527,1.7291663,1.1121576,0.4344766,0.04820216,0.42920277,0.4396192,0.004446765,-4.4369935e-05,0.045940977,-0.004759666,0.0046045166,0.0040006447,1.6420542628264287,0.1071211320621551,5.589334501147257,-51.9672028811321,-28.594386258689568,1,3,4,5,5,0,7,casca,7
94,Caseiros,5.184141,11.299289,4.000602,6.541541,0.91411906,6.3510543e-09,11.101179,-1.5408984,1.6840613,1.1300026,0.4372818,0.04476538,0.43476743,0.43979615,0.0025143705,-0.0003711011,0.043195844,-0.0028297172,0.002087515,0.0024586162,1.8141096860781392,0.0881285011876072,5.912925015900393,-51.73695632404781,-28.24841555461432,1,3,4,5,3,0,7,caseiros,7
95,Catuípe,5.335006,12.113604,3.5676618,7.6676793,1.1776439,-1.6766784e-08,11.899488,-2.381784,2.8265448,1.4400514,0.42372146,0.055774674,0.41209814,0.4336705,0.007486061,-0.0016058516,0.052164786,-0.011416277,0.0077957306,0.0065808403,2.1246004978150177,0.2062757461973422,5.519172418135459,-54.03436835055156,-28.16848386506399,0,0,9,3,3,-1,2,catuípe,8
96,Caxias do Sul,5.226573,11.027202,2.5758288,9.369841,1.7858564,-4.7421205e-09,10.831923,-3.6519532,4.7990026,2.1154528,0.44690394,0.035189923,0.43158403,0.46109682,0.008692284,0.0005263549,0.034131177,-0.013621023,0.013207081,0.007851483,2.042621128823608,0.1452083689239558,6.398233471732803,-51.02367357555776,-29.102194791027248,7,6,6,7,9,-1,5,caxias do sul,1
97,Centenário,5.130082,11.435714,4.578512,5.7062397,0.49918568,-1.4607425e-08,11.231922,-0.7282411,0.7504604,0.6485519,,,,,,,,,,,1.9384411083375344,0.0925879516946833,6.043789481332697,-52.00308852867675,-27.775438173833336,1,3,4,0,1,0,7,centenário,7
98,Cerrito,4.126316,9.885317,2.8162785,5.799609,0.904717,8.849136e-09,9.720074,-1.8173981,2.0995448,1.1446987,0.3818751,0.06318856,0.3534718,0.41676903,0.024704056,0.0008764388,0.054960173,-0.0076787565,0.008521787,0.005770444,3.127222760357226,0.1833259207735275,4.80588068000298,-52.79599042699274,-31.72971082813186,3,5,5,2,0,-1,9,cerrito,2
99,Cerro Branco,5.0742035,11.497407,4.2292786,5.999581,0.690453,6.2240333e-09,11.294949,-1.1346519,1.1805116,0.88298583,0.4287301,0.053002503,0.4287301,0.4287301,0.0,-0.00076456356,0.049425382,-0.00076456356,-0.00076456356,0.0,1.7807371430322878,0.132758052273672,4.371380286759924,-52.995476620150825,-29.627058961210437,1,3,3,0,5,1,2,cerro branco,0
100,Cerro Grande,5.133313,11.434874,4.768499,5.498128,0.36481476,2.231337e-08,11.2312565,-0.4812186,0.48121864,0.4812186,0.42210782,0.056509085,0.42210782,0.42210782,0.0,-0.0011333141,0.053646717,-0.0011333141,-0.0011333141,0.0,1.983527180080046,0.0668577267022242,6.029157844576649,-53.163088013006494,-27.628549662873148,6,7,1,0,1,0,3,cerro grande,3
101,Cerro Grande do Sul,4.349125,9.993259,3.0623076,5.958936,0.89752716,-1.6914974e-08,9.818792,-1.749846,1.9949677,1.1206468,0.4318391,0.044828363,0.4255166,0.43915042,0.0058120587,0.0010199021,0.041688625,-0.004318583,0.0063475403,0.004544144,2.3022295642690973,0.1580576073491371,5.591819647278822,-51.760235579866446,-30.583928995369735,3,5,0,9,0,-1,9,cerro grande do sul,6
102,Cerro Largo,5.234598,12.40602,4.2496533,6.375714,0.7617225,2.8283361e-08,12.188812,-1.3204033,1.4308007,0.9612694,0.41563284,0.062481433,0.41563284,0.41563284,0.0,-0.0017385603,0.05761153,-0.0017385603,-0.0017385603,0.0,2.595748317308097,0.0974066243401672,5.678710703841668,-54.73940803671809,-28.130970495162355,6,7,1,0,1,0,3,cerro largo,8
103,Chapada,5.2167416,11.530435,3.4566994,7.599258,1.175728,-7.367223e-09,11.329497,-2.3792572,2.8458931,1.4250854,0.4304083,0.049876697,0.41986942,0.43993187,0.0068427385,-0.0004511693,0.047371484,-0.009968243,0.008394198,0.0062460643,1.7725663975702732,0.1685088264529438,5.563596499363573,-53.11508149555072,-28.09690824021818,0,0,4,3,3,-1,2,chapada,3
104,Charqueadas,4.1038713,9.264534,3.2919142,5.0272865,0.6429712,1.5348382e-08,9.099825,-1.092649,1.1626352,0.816954,0.4168404,0.05888685,0.4125418,0.42113897,0.0042985706,0.0010641022,0.0517645,-0.002860211,0.0049884156,0.0039243135,2.002884142567322,0.1048030534045015,5.781336981892889,-51.55620956045226,-29.99020187994964,3,5,0,9,0,-1,9,charqueadas,6
105,Charrua,5.1591444,11.460883,4.161437,6.2852173,0.762713,-2.0746777e-08,11.261643,-1.3163335,1.4260614,0.9608014,0.43435103,0.04622643,0.43069544,0.43800658,0.0036555754,-0.0007251219,0.04448094,-0.0038761927,0.002425949,0.003151071,1.8524209971889585,0.0980748536527952,5.879653969788339,-52.00044270356857,-27.945018827695566,1,3,4,5,1,0,7,charrua,7
106,Chiapetta,5.3473487,12.095757,3.8973422,7.108541,0.982394,7.790627e-09,11.881374,-1.9192388,2.1685836,1.2095605,0.42776892,0.05294952,0.42248043,0.43259662,0.003992926,-0.0014139643,0.049970865,-0.006649418,0.0033982226,0.0039601824,2.108288901442082,0.1470453168580083,5.68780903519547,-53.90984921293792,-27.98649325035601,1,3,1,0,3,0,7,chiapetta,8
107,Chuí,3.3912916,8.736662,2.595967,4.3268824,0.5861618,-9.928815e-09,8.585347,-1.0995611,1.2121412,0.75925106,0.43582878,0.0758839,0.4248312,0.44682634,0.01099755,0.001687127,0.061919987,-0.0008752468,0.004249501,0.002562374,4.953872110682495,0.6359396602744324,6.481505396266767,-53.412735078185975,-33.65253676923945,3,5,5,6,0,-1,0,chuí,2
108,Chuvisca,4.246115,9.863346,3.2997463,5.369372,0.72014874,-1.642806e-08,9.688107,-1.3014848,1.4070204,0.9167197,0.42465165,0.051667914,0.4197134,0.42949414,0.0041708294,0.0007544007,0.04681364,-0.0037892815,0.0053327275,0.0038916033,2.3944074733089704,0.2284616819860814,5.36770565954884,-52.00476581241942,-30.78198288814804,3,5,0,9,0,-1,9,chuvisca,6
109,Cidreira,3.9004767,8.937937,2.8049138,5.2063785,0.8133574,-4.2763766e-09,8.786941,-1.4973769,1.6370736,1.029125,0.22302905,0.053880174,0.21999654,0.22606158,0.0030325183,0.0022269418,0.04893027,-0.000392383,0.0048462665,0.0026193247,2.8341129422306715,0.0927529074332016,7.063173368593473,-50.27219148792235,-30.121019337850132,5,4,7,4,4,-1,1,cidreira,9
110,Ciríaco,5.2158895,11.396071,3.8289557,6.8884163,1.0266075,-7.0285e-09,11.200177,-1.8370457,2.0661852,1.2664461,0.4355916,0.04671315,0.4308576,0.43976778,0.0038439508,-0.0002538808,0.044820774,-0.0047270954,0.0039181756,0.003720885,1.7182253266647691,0.1265915538392706,5.710483977005443,-51.917642572528266,-28.346205092012283,1,3,4,5,3,0,7,ciríaco,7
111,Colinas,4.6088653,10.240361,4.2033944,5.0143366,0.40547097,-8.891476e-09,10.066862,-0.5237931,0.5237931,0.5237931,0.43522283,0.0458468,0.43522283,0.43522283,0.0,0.0005169897,0.043385126,0.0005169897,0.0005169897,0.0,1.6787527764496464,0.102711520113681,5.522215926759013,-51.86557684237475,-29.39176371742803,9,1,8,1,7,0,4,colinas,5
112,Colorado,5.143257,11.584291,3.8441336,6.6983995,0.9560219,-6.054672e-09,11.394711,-1.7246575,1.9227716,1.18347,0.43213892,0.04934913,0.4276565,0.43623114,0.00368989,-0.0007758632,0.04643612,-0.0049494267,0.0031834461,0.0034923838,1.6545033014229635,0.1340173691021154,5.197203554752506,-52.991353097445376,-28.472443911400003,1,3,4,5,3,0,7,colorado,7
113,Condor,5.235465,11.836449,3.7266767,7.13917,1.0408621,-4.4880784e-09,11.629967,-2.0292938,2.32839,1.2848485,0.43224216,0.04949832,0.4293163,0.43516797,0.0029258283,-0.0008517729,0.04718623,-0.0035363056,0.0018327598,0.0026845327,1.8704486404698657,0.1646037922055774,5.48763433877496,-53.49390796073159,-28.165502816433857,1,3,4,0,3,0,7,condor,3
114,Constantina,5.2067156,11.520219,4.341507,6.164715,0.70665866,-6.181693e-09,11.318597,-1.1323056,1.1975956,0.8858316,0.42210725,0.056605425,0.4172019,0.42701942,0.0042034304,-0.0008856237,0.053554375,-0.0052657723,0.0033032547,0.0036774748,1.9198774510503152,0.0817026830591083,5.978214842204112,-52.99030751961011,-27.689265212677128,6,7,4,0,3,0,3,constantina,3
115,Coqueiro Baixo,5.0421324,11.213619,4.349215,5.7872076,0.6330577,7.261372e-09,11.033219,-0.92082614,0.94939363,0.8150433,0.44335178,0.040504973,0.44335178,0.44335178,0.0,6.37111e-05,0.039399754,6.37111e-05,6.37111e-05,0.0,1.5918677258800489,0.0767864916931748,5.300947519687257,-52.12631710081462,-29.168239223837936,9,1,8,1,7,0,4,coqueiro baixo,5
116,Coqueiros do Sul,5.247457,11.645708,4.015052,6.7157845,0.8988183,-2.3541242e-08,11.449369,-1.6383917,1.8186221,1.1164616,0.43269315,0.04867586,0.42957088,0.43581542,0.0031222678,-0.0004755676,0.04658521,-0.0035827341,0.0026315989,0.0031071664,1.7043539664825642,0.1484570972206871,5.56026500400715,-52.75918716099927,-28.13081402767341,1,3,4,5,1,0,7,coqueiros do sul,7
117,Coronel Barros,5.2701263,12.004661,4.232435,6.4576044,0.84773445,-2.9638254e-09,11.798936,-1.3744994,1.4803891,1.0674052,0.4226669,0.057051446,0.4226669,0.4226669,0.0,-0.0014256939,0.052917503,-0.0014256939,-0.0014256939,0.0,2.0962960447274672,0.1404020257342444,5.288467967126871,-54.06032178834704,-28.40386790064526,6,7,1,0,1,-1,7,coronel barros,8
118,Coronel Bicaco,5.2961164,11.818553,3.747416,7.2565875,1.0357516,-1.3718277e-08,11.604119,-2.064185,2.3941917,1.2715288,0.43021336,0.05071336,0.4233395,0.43720487,0.0053629894,-0.0012695199,0.04830247,-0.0075360495,0.0049365764,0.0048544127,2.057034391273829,0.1519433877521379,5.859492285942689,-53.64635100785511,-27.797703428620203,1,0,1,0,3,0,7,coronel bicaco,3
119,Coronel Pilar,4.915981,10.967552,4.1339707,5.7738924,0.66908544,2.0323373e-08,10.782838,-1.0486715,1.1049246,0.8644252,0.44280398,0.039217867,0.44280398,0.44280398,0.0,0.0007282202,0.037734345,0.0007282202,0.0007282202,0.0,1.6950815566305262,0.0981180315761784,5.684712367953481,-51.72047601593722,-29.26271319765918,9,1,8,1,7,0,4,coronel pilar,5
120,Cotiporã,5.014983,11.094371,4.19049,5.9453053,0.6774674,1.8121675e-08,10.907955,-1.0992031,1.1711018,0.86262596,0.4431117,0.040695727,0.44090027,0.44532305,0.002211374,0.00046997695,0.03903487,-0.0016971572,0.002637111,0.002167134,1.6886158531864042,0.0944007558083498,5.7631664363202715,-51.68924604746167,-28.99544313000859,9,1,8,1,7,0,4,cotiporã,5
121,Coxilha,5.1700244,11.38523,3.4887106,7.350358,1.1629742,1.4268702e-08,11.19021,-2.2689364,2.6416585,1.4192259,0.43493992,0.04696857,0.42873123,0.44105676,0.004754695,-0.00051129685,0.045268532,-0.0065164203,0.00529582,0.0045655486,1.7123876477947513,0.1133980025013449,5.635289054740881,-52.33261443950409,-28.1217301249627,0,0,4,3,3,0,2,coxilha,7
122,Crissiumal,5.1953335,11.782095,3.969194,6.687984,0.870721,-2.6251024e-09,11.5694685,-1.6328579,1.8344122,1.0746019,0.4170802,0.060408153,0.41085196,0.4233077,0.004880534,-0.0017161394,0.056837868,-0.0075353486,0.0041030305,0.0045889746,2.447520538582502,0.1083807693372775,6.20743141895422,-54.136632529148855,-27.48745953521314,6,7,1,0,3,0,3,crissiumal,3
123,Cristal,4.131084,9.549315,2.6618311,6.1216083,0.9780908,-1.5538912e-08,9.384519,-2.0582085,2.4307952,1.2150809,0.4102303,0.0585371,0.38957638,0.4225391,0.010121869,0.00068285293,0.05053859,-0.009055456,0.009888762,0.0061887032,2.5601268712665504,0.2284616819860814,5.373790805723953,-52.03038757233641,-31.009003295941405,3,5,0,2,0,-1,9,cristal,6
124,Cristal do Sul,5.148821,11.520613,4.54424,5.7874765,0.5076825,3.0866126e-08,11.312561,-0.7984863,0.819248,0.6512383,0.42175004,0.05746822,0.42175004,0.42175004,0.0,-0.0009872072,0.05471176,-0.0009872072,-0.0009872072,0.0,2.1191765612599927,0.0838626849701478,6.222281878927563,-53.248555679464815,-27.43242126340952,6,7,1,0,1,0,3,cristal do sul,3
125,Cruz Alta,4.996524,11.161805,2.9429412,8.032434,1.3410218,-2.7394215e-08,10.956485,-2.8574986,3.5572815,1.618182,0.4288227,0.051113512,0.41508693,0.4403362,0.0077316584,-0.0013266291,0.047280166,-0.01418544,0.0102528585,0.0074851303,1.822408939278632,0.1911673149474912,4.951829575196481,-53.56257040692003,-28.702974615265248,0,0,9,3,3,-1,2,cruz alta,0
126,Cruzaltense,5.224819,11.601576,4.195527,6.38768,0.82107633,2.8368043e-09,11.4086685,-1.3415661,1.4536545,1.0226564,0.43837696,0.044641625,0.43837696,0.43837696,0.0,-0.0006971973,0.04316319,-0.0006971973,-0.0006971973,0.0,1.930685868879094,0.1097456025528016,6.074036599902185,-52.644017757973806,-27.62734015016077,1,3,4,0,1,0,7,cruzaltense,7
127,Cruzeiro do Sul,4.5210667,9.976978,3.7785997,5.3192196,0.62934464,-1.1728281e-08,9.805275,-0.9699933,1.0193081,0.8004712,0.43125853,0.05192356,0.43125853,0.43125853,0.0,0.00014387326,0.04822397,0.00014387326,0.00014387326,0.0,1.6899949508665326,0.1005554233744477,5.336753011604527,-52.03361608357344,-29.540563552240712,9,1,8,1,7,4,4,cruzeiro do sul,5
128,David Canabarro,5.182897,11.348194,4.197071,6.2847476,0.8103145,2.0238692e-08,11.156215,-1.2982411,1.382543,1.0179714,0.4374198,0.045343485,0.4374198,0.4374198,0.0,-0.00027439115,0.043566413,-0.00027439115,-0.00027439115,0.0,1.7312315598419834,0.0773388547473949,5.789094400276541,-51.81230031580384,-28.41640787295183,1,3,4,5,7,0,7,david canabarro,7
129,Derrubadas,5.409621,12.024329,4.0542803,7.012956,0.9529054,2.095848e-08,11.792922,-1.7780501,1.9687637,1.1712725,0.42446277,0.053463742,0.41969872,0.42922685,0.0047640665,-0.0017617628,0.05110715,-0.0055577885,0.002034263,0.0037960259,2.4729888161020916,0.134406986392975,6.430259995032411,-53.89343958151345,-27.240269870225113,6,7,1,0,1,0,3,derrubadas,3
130,Dezesseis de Novembro,5.273427,12.617776,4.1832223,6.520564,0.82109636,-3.0485061e-09,12.38741,-1.4710406,1.6040511,1.0470539,0.4112615,0.06588833,0.4081247,0.41439834,0.0031368444,-0.001960498,0.059917968,-0.0050152815,0.0010942853,0.0030547832,2.848989506254355,0.1453487819523288,5.69715365992089,-55.079628708679245,-28.204690823420957,6,7,1,0,1,0,3,dezesseis de novembro,8
131,Dilermando de Aguiar,4.690997,10.805746,3.188398,6.670519,1.0125486,-2.582762e-09,10.615245,-2.0592487,2.4232311,1.254901,0.4177119,0.06037791,0.41156542,0.4238145,0.0045156577,-0.0011488853,0.053069882,-0.00714037,0.004716795,0.00436886,2.35225810073673,0.2154531785209912,4.380474975582529,-54.16323321379963,-29.813445409625835,0,0,3,3,3,-1,2,dilermando de aguiar,0
132,Dois Irmãos,4.5237727,10.160863,3.986424,5.084261,0.48345047,9.865304e-09,9.986775,-0.71286666,0.72888815,0.6290728,,,,,,,,,,,2.0642335019746523,0.0693844334389639,6.269374113459472,-51.090263821389726,-29.59948261828972,9,1,8,1,7,2,4,dois irmãos,5
133,Dois Irmãos das Missões,5.2617054,11.642413,4.0874324,6.6218605,0.8855535,8.637434e-09,11.427942,-1.5447134,1.6948336,1.1018476,0.42906126,0.05150499,0.42601928,0.43210328,0.0030419948,-0.00089450483,0.049408574,-0.0037215669,0.0019325571,0.0028270618,2.0551772009735507,0.156517134403976,5.976924448515891,-53.49596118041675,-27.67619179265263,1,3,1,0,1,0,7,dois irmãos das missões,3
134,Dois Lajeados,5.054902,11.330528,4.470612,5.66349,0.53003335,-9.505412e-09,11.133452,-0.7778585,0.79272413,0.6894788,0.44055817,0.041895244,0.44055817,0.44055817,0.0,0.00013293755,0.040112413,0.00013293755,0.00013293755,0.0,1.6377209442834295,0.0917969282037268,5.616354955271388,-51.84317519542649,-28.976630534855477,9,1,8,1,7,0,4,dois lajeados,5
135,Dom Feliciano,4.3940816,9.912406,2.4598577,7.208087,1.2241952,7.451904e-09,9.737693,-2.6491702,3.3727944,1.487413,0.4290201,0.047456056,0.4115148,0.4423666,0.008870573,0.00052600756,0.043065432,-0.013191646,0.013061614,0.0076256124,2.247297733266157,0.236228148386913,5.153771631150539,-52.20147614204145,-30.604379826026484,0,0,0,2,0,-1,0,dom feliciano,6
136,Dom Pedro de Alcântara,4.411229,9.974905,3.8201165,5.036386,0.53788704,1.0373389e-09,9.803395,-0.80404514,0.82777363,0.71375376,0.2955609,0.039498795,0.2955609,0.2955609,0.0,0.001159568,0.038894396,0.001159568,0.001159568,0.0,2.992149988963042,0.0602216396719225,7.520861676633235,-49.85539093580489,-29.367580128249926,5,4,7,4,4,-1,1,dom pedro de alcântara,1
137,Dom Pedrito,4.20517,9.901073,1.8678507,8.502896,1.4846755,-7.013681e-08,9.75007,-3.491254,4.893193,1.7897184,0.39208472,0.06688622,0.31811857,0.42931658,0.027763,-0.00060667814,0.056973718,-0.02294931,0.019702327,0.010629413,3.296237342874331,0.5855431662281123,5.284212250979171,-54.66510500311533,-31.05708828779328,2,2,2,6,6,-1,0,dom pedrito,2
